date,phone.number,transaction.amount
2022-05-30,5056448812,131
2022-05-30,4722226294,120
2022-05-30,8655819643,115
2022-05-30,8783375491,33
2022-05-30,5056460154,132
2022-05-30,6802531352,49
2022-05-30,8786810087,52
2022-05-30,5056858439,50
2022-05-30,8728475548,36
2022-05-30,5055420273,33
2022-05-30,5056137065,133
2022-05-30,4722066945,49
2022-05-30,5055247509,42
2022-05-30,5056867377,52
2022-05-30,9806726606,45
2022-05-30,9793195559,113
2022-05-30,9719209030,32
2022-05-30,7867795905,126
2022-05-30,5058873290,113
2022-05-30,5056542907,38
2022-05-30,4722231225,27
2022-05-30,5056440244,14
2022-05-30,4722280250,8
2022-05-31,5056624316,57
2022-05-31,5056257346,9
2022-05-31,5056137065,59
2022-05-31,5056449145,139
2022-05-31,9787346437,116
2022-05-31,8707035138,48
2022-05-31,8657422251,56
2022-05-31,8782434743,7
2022-05-31,7813457607,7
2022-05-31,3187054564,12
2022-05-31,9708150032,52
2022-05-31,5056221360,48
2022-05-31,5056468240,46
2022-05-31,4722537179,8
2022-05-31,4722113040,27
2022-05-31,6786887855,12
2022-05-31,8353574287,38
2022-05-31,5056467232,22
2022-05-31,5056552854,104
2022-05-31,4722896920,100
2022-05-31,5056440319,110
2022-05-31,5052439925,40
2022-05-31,5056805191,118
2022-05-31,8605349973,35
2022-05-31,6827079476,108
2022-05-31,5052467753,42
2022-05-31,8656921081,113
2022-05-31,8562932811,142
2022-05-31,4722605204,11
2022-05-31,5056062068,36
2022-05-31,5056919954,27
2022-05-31,9457670082,27
2022-05-31,4722855158,110
2022-05-31,5057458090,10
2022-06-01,5804418964,12
2022-06-01,5056167322,16
2022-06-01,8706183940,30
2022-06-01,9867379891,30
2022-06-01,4722586356,125
2022-06-01,7748551710,25
2022-06-01,5056526683,127
2022-06-01,9066271357,109
2022-06-01,4722098290,8
2022-06-01,9792036003,117
2022-06-01,5056463860,52
2022-06-01,8728771482,54
2022-06-01,5056318521,118
2022-06-01,5056025211,103
2022-06-01,9847606492,22
2022-06-01,9848800003,106
2022-06-01,5056443939,22
2022-06-01,8789902457,37
2022-06-01,9897703995,9
2022-06-01,9807210493,114
2022-06-01,5056440524,127
2022-06-01,4722742993,112
2022-06-01,4722740743,116
2022-06-01,7817584079,53
2022-06-01,4722487453,26
2022-06-01,5056447023,126
2022-06-01,7707660942,33
2022-06-01,9845755313,127
2022-06-01,8654546512,36
2022-06-01,9793360336,10
2022-06-01,5056440459,13
2022-06-01,9796883664,27
2022-06-01,8642009271,27
2022-06-01,5056447023,38
2022-06-01,7754227990,10
2022-06-01,5753590761,44
2022-06-01,9847562019,111
2022-06-02,7854612504,12
2022-06-02,4722855158,29
2022-06-02,4722169863,32
2022-06-02,5059015801,127
2022-06-02,4722197344,103
2022-06-02,8593431336,13
2022-06-02,4722244407,14
2022-06-02,5056440459,28
2022-06-02,5056441644,8
2022-06-02,4722234374,133
2022-06-02,5058254832,47
2022-06-02,8708179303,13
2022-06-02,8704247123,27
2022-06-02,8608666835,44
2022-06-02,5056463860,50
2022-06-02,5057900730,53
2022-06-02,5052436875,8
2022-06-02,5053802401,35
2022-06-02,5056462980,34
2022-06-02,8629582694,13
2022-06-02,7862740737,106
2022-06-02,8626483565,8
2022-06-02,5056136467,65
2022-06-02,6786887855,109
2022-06-02,7705348554,29
2022-06-02,4722197344,45
2022-06-02,5056449092,27
2022-06-02,9708810068,37
2022-06-02,6803809704,138
2022-06-02,9844391509,119
2022-06-03,9797619517,14
2022-06-03,9788280383,33
2022-06-03,4722521757,32
2022-06-03,9713355319,141
2022-06-03,4722480447,115
2022-06-03,9289053743,11
2022-06-03,6827079476,10
2022-06-03,9718238513,9
2022-06-03,7626912243,109
2022-06-03,9515829037,63
2022-06-03,9364883207,6
2022-06-03,8702617860,11
2022-06-03,8604335787,8
2022-06-03,6805266139,14
2022-06-03,9867996156,12
2022-06-03,9794303861,36
2022-06-03,9853485465,11
2022-06-03,9798031564,130
2022-06-03,5056694003,27
2022-06-03,6805266139,27
2022-06-03,4722226294,51
2022-06-03,5053984969,24
2022-06-03,6563383559,53
2022-06-03,8785517999,11
2022-06-03,5056449092,24
2022-06-03,4722231225,15
2022-06-03,8726577713,45
2022-06-03,8784613309,116
2022-06-03,7865475595,128
2022-06-03,9567600611,29
2022-06-03,9724045171,119
2022-06-03,9796883664,35
2022-06-03,8607079857,117
2022-06-03,7792446673,126
2022-06-04,9855893574,13
2022-06-04,8173344358,33
2022-06-04,9868376751,125
2022-06-04,9793360336,47
2022-06-04,8782089986,35
2022-06-04,9405171480,12
2022-06-04,5056796741,31
2022-06-04,5056443235,28
2022-06-04,5056967852,13
2022-06-04,8626483565,132
2022-06-04,5056466134,13
2022-06-04,6815446408,30
2022-06-04,9309488768,39
2022-06-04,8654419732,118
2022-06-04,5056679983,39
2022-06-04,5055541391,10
2022-06-04,7867795905,56
2022-06-04,9789963750,12
2022-06-04,5056466925,43
2022-06-04,8604335787,124
2022-06-04,4722126952,10
2022-06-04,5055407589,51
2022-06-04,5056465502,28
2022-06-04,5822475441,18
2022-06-04,8505584205,8
2022-06-04,5056864953,48
2022-06-04,5056445147,17
2022-06-04,9896611926,14
2022-06-04,5055405305,120
2022-06-04,9849825041,8
2022-06-04,5052436875,59
2022-06-04,4722376069,145
2022-06-04,4722921095,27
2022-06-04,4722593551,35
2022-06-04,4722833029,4
2022-06-04,5057804824,51
2022-06-04,4847928314,46
2022-06-04,5056133568,32
2022-06-04,9733750547,19
2022-06-04,5056469467,46
2022-06-04,5056700186,38
2022-06-04,6232102601,7
2022-06-04,6783298750,18
2022-06-04,9895023837,6
2022-06-05,5056598144,44
2022-06-05,4722426682,10
2022-06-05,5054352079,10
2022-06-05,9853448813,31
2022-06-05,5053561088,14
2022-06-05,5056441385,31
2022-06-05,9803031987,15
2022-06-05,7863558139,118
2022-06-05,9736500577,57
2022-06-05,9857992794,60
2022-06-05,6827079476,7
2022-06-05,8408187889,30
2022-06-05,5056462505,12
2022-06-05,9452658968,12
2022-06-05,9845001933,19
2022-06-05,5056449363,117
2022-06-05,8505584205,12
2022-06-05,8653080324,134
2022-06-05,6783423206,9
2022-06-05,5053984969,29
2022-06-05,4722975574,35
2022-06-05,7854612504,47
2022-06-05,7798000260,32
2022-06-05,5056448837,8
2022-06-05,8727564953,50
2022-06-05,4722244407,42
2022-06-05,9895023837,96
2022-06-05,7858732744,25
2022-06-05,9846925504,127
2022-06-06,9806549304,12
2022-06-06,5058001510,56
2022-06-06,5056449083,11
2022-06-06,5056812637,12
2022-06-06,5053681939,29
2022-06-06,9596089103,53
2022-06-06,9847069643,8
2022-06-06,9788280383,41
2022-06-06,5059271389,126
2022-06-06,5056026924,53
2022-06-06,9844114975,61
2022-06-06,9869684240,129
2022-06-06,5059539653,44
2022-06-06,4722998543,8
2022-06-06,7738096448,53
2022-06-06,9562359843,124
2022-06-06,6805266139,8
2022-06-06,5056564038,27
2022-06-06,8728771482,13
2022-06-06,7792446673,40
2022-06-06,9856846276,130
2022-06-06,5053512521,31
2022-06-06,7715121520,30
2022-06-06,9719290823,10
2022-06-06,9849204294,104
2022-06-06,8728936251,52
2022-06-06,9806622673,13
2022-06-06,8562932811,41
2022-06-06,5056444413,11
2022-06-06,5056440943,44
2022-06-06,5056449083,117
2022-06-07,5056220090,24
2022-06-07,9855030779,11
2022-06-07,8607079857,7
2022-06-07,5056447134,12
2022-06-07,9807210493,10
2022-06-07,8705538168,52
2022-06-07,5056713240,123
2022-06-07,5056440511,11
2022-06-07,4722580346,116
2022-06-07,5056460544,45
2022-06-07,5056148303,126
2022-06-07,7868297523,46
2022-06-07,5056845467,107
2022-06-07,5054758941,19
2022-06-07,5056466313,109
2022-06-07,4722422838,12
2022-06-07,4722197344,13
2022-06-07,4722586356,53
2022-06-07,5056573815,36
2022-06-07,4722655865,33
2022-06-07,9798051198,12
2022-06-07,8603750814,11
2022-06-07,5058955281,123
2022-06-07,5753590761,13
2022-06-07,5056324447,29
2022-06-07,3187054564,30
2022-06-07,5056465290,7
2022-06-07,5058340333,65
2022-06-07,5056815783,9
2022-06-07,9869437509,31
2022-06-07,9123255489,12
2022-06-07,7709312072,12
2022-06-07,5055658910,130
2022-06-07,5055405305,27
2022-06-07,8626483565,96
2022-06-07,6783298750,35
2022-06-08,5059539653,30
2022-06-08,5058196383,32
2022-06-08,7609608938,33
2022-06-08,5056444206,11
2022-06-08,6895354119,9
2022-06-08,5056447792,19
2022-06-08,5054509699,108
2022-06-08,8658296487,26
2022-06-08,4722856761,97
2022-06-08,6514782629,41
2022-06-08,6819987513,17
2022-06-08,8653080324,46
2022-06-08,5056445511,121
2022-06-08,5056522142,11
2022-06-08,5056469177,49
2022-06-08,5054763908,125
2022-06-08,9526484578,56
2022-06-08,9865688625,44
2022-06-08,5056791068,45
2022-06-08,5052040735,107
2022-06-08,5056461546,33
2022-06-08,5056460721,120
2022-06-08,5056463199,119
2022-06-08,5056444574,37
2022-06-08,4722093852,14
2022-06-08,4722045129,25
2022-06-08,7859609427,40
2022-06-08,9525270670,48
2022-06-08,5057750822,9
2022-06-08,9595189511,30
2022-06-08,5056387331,11
2022-06-09,5056584192,9
2022-06-09,9806743296,51
2022-06-09,5056441445,46
2022-06-09,8472548970,35
2022-06-09,9863029859,127
2022-06-09,9868940946,124
2022-06-09,9864486163,130
2022-06-09,5056449517,13
2022-06-09,4722909395,122
2022-06-09,9865574138,126
2022-06-09,6895354119,53
2022-06-09,5056443282,32
2022-06-09,8788190657,108
2022-06-09,9599034385,10
2022-06-09,9457670082,9
2022-06-09,4722147544,16
2022-06-09,9566996800,8
2022-06-09,5056440244,50
2022-06-09,6817436358,38
2022-06-09,7868297523,15
2022-06-09,7862910924,40
2022-06-09,7653733823,68
2022-06-09,8726715038,41
2022-06-09,5056464991,133
2022-06-09,6896531654,58
2022-06-09,5054182893,29
2022-06-09,8319903655,66
2022-06-09,9793360336,106
2022-06-09,4722336649,137
2022-06-09,8606038792,47
2022-06-09,5056461056,36
2022-06-09,6786887855,40
2022-06-09,9899257601,19
2022-06-09,7865475595,55
2022-06-09,8545706696,52
2022-06-09,9807103355,128
2022-06-10,5055822869,103
2022-06-10,9705328777,98
2022-06-10,9845234942,121
2022-06-10,9862394094,135
2022-06-10,5053153263,48
2022-06-10,9725500899,124
2022-06-10,4722921095,14
2022-06-10,5056469177,13
2022-06-10,5056812637,13
2022-06-10,9853448813,9
2022-06-10,4479757722,32
2022-06-10,5743253885,29
2022-06-10,4722480447,68
2022-06-10,6827079476,33
2022-06-10,5055658910,30
2022-06-10,8782714577,128
2022-06-10,9714475959,57
2022-06-10,4722979848,12
2022-06-10,8608900057,38
2022-06-10,5056469905,38
2022-06-10,9869437509,20
2022-06-10,7868218519,47
2022-06-10,8503497634,51
2022-06-10,9844114975,52
2022-06-10,9806622673,22
2022-06-10,5058462778,49
2022-06-10,5056460154,151
2022-06-10,9707126285,38
2022-06-10,5057224791,11
2022-06-10,5056845467,33
2022-06-10,5058166332,59
2022-06-10,4803463474,30
2022-06-10,5056526683,16
2022-06-11,5055227131,9
2022-06-11,9566996800,65
2022-06-11,9599034385,127
2022-06-11,9803288241,58
2022-06-11,8633925296,10
2022-06-11,9547452524,125
2022-06-11,9734697055,33
2022-06-11,5053312883,52
2022-06-11,4722797163,39
2022-06-11,5058873290,54
2022-06-11,5056461555,44
2022-06-11,9497726763,32
2022-06-11,4722448078,135
2022-06-11,5058612963,38
2022-06-11,5056440244,64
2022-06-11,6817436358,13
2022-06-11,8785351960,57
2022-06-11,4722574286,126
2022-06-11,5054081618,34
2022-06-11,8603746435,12
2022-06-11,8504648192,60
2022-06-11,4722426682,99
2022-06-11,5058001510,55
2022-06-11,8579966579,97
2022-06-11,9842495790,60
2022-06-11,5743884267,55
2022-06-11,9595391453,13
2022-06-11,4722821407,26
2022-06-11,4722605204,41
2022-06-11,5056440524,27
2022-06-11,9785174934,31
2022-06-11,9707126285,57
2022-06-12,8702617860,123
2022-06-12,9859214233,61
2022-06-12,7709312072,49
2022-06-12,5056447023,48
2022-06-12,4722280250,40
2022-06-12,7749708687,120
2022-06-12,8703906947,12
2022-06-12,5052656730,30
2022-06-12,8707958022,11
2022-06-12,5056805191,92
2022-06-12,8726577713,11
2022-06-12,8408187889,10
2022-06-12,9848508510,117
2022-06-12,7814168471,52
2022-06-12,4634355458,13
2022-06-12,5056443282,5
2022-06-12,5056899365,10
2022-06-12,5056649374,109
2022-06-12,5056449451,36
2022-06-12,4722855158,35
2022-06-12,5055107502,50
2022-06-12,5053726638,117
2022-06-12,4722923974,29
2022-06-12,5056445885,126
2022-06-12,5059174272,20
2022-06-12,9868085752,25
2022-06-12,5056329715,57
2022-06-12,5056805191,29
2022-06-12,4722896920,9
2022-06-12,9899104469,139
2022-06-12,9733750547,141
2022-06-12,7544069763,136
2022-06-12,7859476951,42
2022-06-12,4722451406,42
2022-06-12,5056325660,11
2022-06-12,7792446673,104
2022-06-12,9865799344,129
2022-06-12,4722915712,10
2022-06-12,5056336824,129
2022-06-12,4722692729,115
2022-06-12,5056468071,132
2022-06-12,9798966279,34
2022-06-12,8548741562,125
2022-06-12,7859476951,57
2022-06-12,7742261036,10
2022-06-12,5056441644,31
2022-06-12,5056387331,28
2022-06-12,5056854630,46
2022-06-12,9899104469,52
2022-06-12,5056465290,31
2022-06-13,5053312883,8
2022-06-13,5053457730,138
2022-06-13,5056136467,55
2022-06-13,8658296487,64
2022-06-13,7573680908,125
2022-06-13,9719209030,121
2022-06-13,5056324447,13
2022-06-13,5056500091,13
2022-06-13,5056440012,29
2022-06-13,4722566632,29
2022-06-13,4847928314,137
2022-06-13,5056700186,27
2022-06-13,5056461771,12
2022-06-13,8545706696,40
2022-06-13,9298582412,130
2022-06-13,9494334827,27
2022-06-13,5056004699,12
2022-06-13,5753590761,51
2022-06-13,5056040259,123
2022-06-13,5056445415,34
2022-06-13,9727110378,12
2022-06-13,9309488768,32
2022-06-13,9807210493,36
2022-06-13,5855386241,10
2022-06-13,4722628410,13
2022-06-13,6783298750,113
2022-06-14,5056448284,49
2022-06-14,4722998705,33
2022-06-14,7814168471,22
2022-06-14,8706679297,31
2022-06-14,8568043635,43
2022-06-14,4722152747,8
2022-06-14,5056447792,14
2022-06-14,5056148303,133
2022-06-14,5056449363,27
2022-06-14,8782714577,11
2022-06-14,8562932811,132
2022-06-14,5056449270,119
2022-06-14,5056099555,59
2022-06-14,5055822869,55
2022-06-14,9384002573,126
2022-06-14,7578133250,8
2022-06-14,7754227990,54
2022-06-14,5056004699,31
2022-06-14,7728158437,142
2022-06-14,5055634103,39
2022-06-14,6232102601,129
2022-06-14,6146133093,125
2022-06-14,9895284576,12
2022-06-14,4722056329,51
2022-06-14,9518637589,48
2022-06-14,9738433451,9
2022-06-14,9864155787,51
2022-06-14,5822475441,22
2022-06-14,9303637458,56
2022-06-14,9289053743,34
2022-06-14,4722792119,29
2022-06-15,5055407589,52
2022-06-15,5059933828,58
2022-06-15,8788190657,51
2022-06-15,8606038792,8
2022-06-15,8783449209,12
2022-06-15,5052566410,137
2022-06-15,7544069763,118
2022-06-15,9846925504,55
2022-06-15,5056443299,15
2022-06-15,5055445828,9
2022-06-15,5057105173,57
2022-06-15,8626483565,28
2022-06-15,8704402157,61
2022-06-15,5056625363,36
2022-06-15,9848508510,105
2022-06-15,7798000260,48
2022-06-15,5056523322,48
2022-06-15,5057543683,9
2022-06-15,9526484578,12
2022-06-15,5052764407,39
2022-06-15,5056469467,38
2022-06-15,4722066945,122
2022-06-15,5056444642,44
2022-06-15,9497726763,121
2022-06-15,9847374294,13
2022-06-15,4722687535,131
2022-06-15,4804532076,52
2022-06-15,5057213808,129
2022-06-15,4722487453,115
2022-06-15,7867352070,54
2022-06-15,2836865655,29
2022-06-15,9599034385,10
2022-06-15,9736500577,24
2022-06-15,4722980215,115
2022-06-15,5056789650,126
2022-06-15,9843023358,47
2022-06-15,7818811013,8
2022-06-15,4582355091,38
2022-06-15,9785852022,111
2022-06-15,8655819643,38
2022-06-15,5054352079,10
2022-06-15,5055420273,57
2022-06-15,5052648682,18
2022-06-15,8504648192,44
2022-06-16,5055407589,10
2022-06-16,4722655865,27
2022-06-16,9436824465,9
2022-06-16,5804418964,31
2022-06-16,7748551710,28
2022-06-16,7859476951,10
2022-06-16,8545706696,28
2022-06-16,5055948961,6
2022-06-16,5056468071,122
2022-06-16,9809371502,123
2022-06-16,6146133093,35
2022-06-16,5743253885,9
2022-06-16,9897443322,43
2022-06-16,9518637589,8
2022-06-16,5056742429,12
2022-06-16,5054509699,122
2022-06-16,8605967517,38
2022-06-16,9596089103,10
2022-06-16,7853678993,13
2022-06-16,9865574138,17
2022-06-16,8603750814,10
2022-06-16,4722376069,41
2022-06-16,9364883207,64
2022-06-16,5056465290,38
2022-06-16,5056449363,37
2022-06-16,9436824465,7
2022-06-16,9859693823,13
2022-06-16,5056340129,58
2022-06-16,4722742993,19
2022-06-16,9848508510,17
2022-06-16,5056443939,135
2022-06-16,7819079428,56
2022-06-16,6806723465,16
2022-06-16,6819987513,130
2022-06-16,5056696514,23
2022-06-16,5054763908,42
2022-06-16,7817584079,25
2022-06-16,4722692729,116
2022-06-17,5056443758,9
2022-06-17,5056635918,52
2022-06-17,4722090019,118
2022-06-17,4722881298,37
2022-06-17,9847562019,37
2022-06-17,8784613309,52
2022-06-17,8653080324,10
2022-06-17,6786887855,110
2022-06-17,8786810087,120
2022-06-17,5056440524,33
2022-06-17,4722096455,32
2022-06-17,9864486163,7
2022-06-17,5052022709,124
2022-06-17,5056631870,45
2022-06-17,9517995330,6
2022-06-17,5056466134,14
2022-06-17,9733750547,10
2022-06-17,9896955005,10
2022-06-17,5056952122,53
2022-06-17,9303637458,35
2022-06-17,9856846276,137
2022-06-17,9847606492,22
2022-06-17,6146133093,15
2022-06-18,7854612504,130
2022-06-18,5055821300,36
2022-06-18,9315733585,11
2022-06-18,9863891228,11
2022-06-18,9403906465,44
2022-06-18,9853485465,121
2022-06-18,9712455532,50
2022-06-18,5057105173,28
2022-06-18,5056444417,109
2022-06-18,5052229224,49
2022-06-18,9595391453,13
2022-06-18,8788190657,27
2022-06-18,8627259070,8
2022-06-18,8782089986,51
2022-06-18,5056040259,32
2022-06-18,9894093512,14
2022-06-18,5056443299,11
2022-06-18,5056542907,9
2022-06-18,5056062068,55
2022-06-18,9455480910,48
2022-06-18,5056445938,29
2022-06-18,4722740743,104
2022-06-18,9866530745,14
2022-06-18,5056040259,10
2022-06-18,9867996156,47
2022-06-18,9705455382,12
2022-06-18,7854954271,41
2022-06-18,8789518212,47
2022-06-18,5056447134,6
2022-06-18,9733750547,58
2022-06-18,5056462980,49
2022-06-19,8786876472,68
2022-06-19,9517995330,9
2022-06-19,4722071880,33
2022-06-19,5053681939,17
2022-06-19,9803288241,47
2022-06-19,6892033024,26
2022-06-19,5056854630,50
2022-06-19,4722023722,124
2022-06-19,9805019714,61
2022-06-19,5056444206,47
2022-06-19,5056443133,127
2022-06-19,9543351580,29
2022-06-19,5829086849,119
2022-06-19,5056713240,23
2022-06-19,9736500577,57
2022-06-19,9794303861,6
2022-06-19,9844559823,9
2022-06-19,9847562019,32
2022-06-19,5056445415,25
2022-06-19,5056465556,44
2022-06-19,4722954225,128
2022-06-19,5056444976,11
2022-06-19,7854954271,139
2022-06-19,8545706696,107
2022-06-19,7709312072,99
2022-06-19,5058340333,109
2022-06-19,9896611926,30
2022-06-19,9865688625,8
2022-06-19,5056742429,38
2022-06-19,8702617860,119
2022-06-19,7653733823,101
2022-06-19,9842556481,43
2022-06-19,9792036003,37
2022-06-19,4722813296,11
2022-06-19,5056463504,103
2022-06-19,9719060912,16
2022-06-19,9843654129,31
2022-06-19,5052656730,48
2022-06-19,8603746435,128
2022-06-19,4722580346,141
2022-06-20,8646513365,9
2022-06-20,3187054564,26
2022-06-20,8786876472,53
2022-06-20,5052566410,5
2022-06-20,8705770605,10
2022-06-20,5056625475,17
2022-06-20,4722386643,121
2022-06-20,9405171480,8
2022-06-20,7817854007,136
2022-06-20,9852215749,130
2022-06-20,9845001933,7
2022-06-20,5855386241,9
2022-06-20,4847928314,128
2022-06-20,5053230246,25
2022-06-20,5056467498,135
2022-06-20,6892033024,59
2022-06-20,9517995330,10
2022-06-20,8706003849,53
2022-06-20,5056967852,52
2022-06-20,8727964815,40
2022-06-20,9734697055,14
2022-06-20,5056466959,20
2022-06-20,7712571914,56
2022-06-20,8173344358,116
2022-06-20,7694501086,4
2022-06-20,7653651963,53
2022-06-20,5055886479,121
2022-06-20,9366601302,12
2022-06-20,5056449270,16
2022-06-20,5056445938,121
2022-06-20,9843122424,25
2022-06-20,8789518212,67
2022-06-20,5056072487,7
2022-06-20,8624376431,36
2022-06-20,4804532076,14
2022-06-20,9865799344,34
2022-06-20,9383331044,119
2022-06-20,5056448837,40
2022-06-20,9595189511,34
2022-06-20,7754227990,45
2022-06-20,9897018970,125
2022-06-20,5056180166,26
2022-06-20,5056391882,11
2022-06-20,5056445415,27
2022-06-20,7715121520,31
2022-06-20,4722113040,113
2022-06-21,9566170631,43
2022-06-21,9857807495,50
2022-06-21,8605967517,30
2022-06-21,5058000014,9
2022-06-21,8707033901,52
2022-06-21,9806622673,119
2022-06-21,7863392224,53
2022-06-21,5053230246,129
2022-06-21,9865574138,114
2022-06-21,9705455382,129
2022-06-21,9848508510,131
2022-06-21,8627259070,10
2022-06-21,9863029859,8
2022-06-21,8649145320,117
2022-06-21,8784787578,27
2022-06-21,5056468071,13
2022-06-21,9847069643,13
2022-06-21,5057750822,26
2022-06-21,5056828901,109
2022-06-21,9868085752,59
2022-06-21,5058001510,33
2022-06-21,4722442610,37
2022-06-21,9807210493,53
2022-06-21,5056596963,53
2022-06-21,5055403544,59
2022-06-21,4722833029,110
2022-06-21,8649145320,49
2022-06-21,9854108815,21
2022-06-21,5056460154,34
2022-06-21,9862216374,129
